RiboID	smPEP_ID	GeneID	TranscriptID	GeneSymbol	GeneType	StartOnTrans	StopOnTrans	TISType	TISCounts	TISPvalue	RiboPvalue
SRR618770,618771,618772,618773_alt	225669	ENSG00000257621.8	ENST00000554309.1	PSMA3-AS1	lncRNA	47	242	Novel	5	0.0075422540632083	0.0013426812970163
SRR618770,618771,618772,618773_alt	145841	ENSG00000246067.8	ENST00000527627.5	RAB30-DT	lncRNA	208	337	Novel	5	0.0075422540632083	0.0041484049577563
SRR618770,618771,618772,618773_alt	222446	ENSG00000163597.15	ENST00000448136.5	SNHG16	lncRNA	1375	1546	Novel	5	0.0075422540632083	0.0044139722163929
SRR618770,618771,618772,618773_alt	99491	ENSG00000267188.1	ENST00000588655.1	AC245748.2	lncRNA	199	241	Novel	5	0.0075422540632083	0.0317073170731709
SRR618770,618771,618772,618773_alt	141393	ENSG00000163597.15	ENST00000448136.5	SNHG16	lncRNA	1483	1546	Novel	5	0.0075422540632083	0.0386576916526988
SRR618770,618771,618772,618773_alt	345659	ENSG00000172965.16	ENST00000453478.1	MIR4435-2HG	lncRNA	179	260	Novel	5	0.0075422540632083	0.0401391857088046
GSE102786_alt	339419	ENSG00000255737.2	ENST00000542466.2	AGAP2-AS1	lncRNA	45	333	Novel	1	0.0076246989217009	0.0054289681583743
GSE102786_alt	365680	ENSG00000232677.8	ENST00000667789.1	LINC00665	lncRNA	356	632	Novel	1	0.0076246989217009	0.00624300163139
GSE102786_alt	51392	ENSG00000269293.3	ENST00000660873.1	ZSCAN16-AS1	lncRNA	15	159	Novel	1	0.0076246989217009	0.0214301103477999
GSE81802_alt	206717	ENSG00000270164.1	ENST00000597199.1	LINC01480	lncRNA	1470	1629	Novel	2	0.0076878046551732	0.000345726171684
GSE81802_alt	105495	ENSG00000270164.1	ENST00000487420.2	LINC01480	lncRNA	409	658	Novel	2	0.0076878046551732	0.0025798326806066
GSE81802_alt	98356	ENSG00000185433.10	ENST00000669436.1	LINC00158	lncRNA	365	470	Novel	2	0.0076878046551732	0.0052874294150849
GSE81802_alt	98357	ENSG00000185433.10	ENST00000662734.1	LINC00158	lncRNA	377	491	Novel	2	0.0076878046551732	0.0054058076912666
GSE81802_alt	98358	ENSG00000185433.10	ENST00000659435.1	LINC00158	lncRNA	377	527	Novel	2	0.0076878046551732	0.0057425995549135
GSE81802_alt	116089	ENSG00000214293.9	ENST00000398043.3	APTR	lncRNA	100	319	Novel	2	0.0076878046551732	0.0114141113517221
GSE81802_alt	76973	ENSG00000263126.1	ENST00000572067.1	AC040162.3	lncRNA	598	733	Novel	2	0.0076878046551732	0.0267305497422477
GSE81802_alt	128866	ENSG00000225331.1	ENST00000411694.1	LINC01678	lncRNA	243	504	Novel	2	0.0076878046551732	0.0277335102237892
GSE81802_alt	161763	ENSG00000286646.1	ENST00000661159.1	AL121933.1	lncRNA	76	124	Novel	2	0.0076878046551732	0.0323774283071244
GSE81802_alt	58939	ENSG00000237298.10	ENST00000588244.5	TTN-AS1	lncRNA	336	408	Novel	2	0.0076878046551732	0.0339369550637161
GSE81802_alt	382571	ENSG00000267080.6	ENST00000588785.6	ASB16-AS1	lncRNA	103	229	Novel	2	0.0076878046551732	0.0352688172043042
GSE81802_alt	102888	ENSG00000247708.8	ENST00000667824.1	STX18-AS1	lncRNA	117	276	Novel	2	0.0076878046551732	0.04266657650465
SRR964946_alt	79644	ENSG00000188185.12	ENST00000666283.1	LINC00265	lncRNA	168	246	Novel	1	0.0077754646737889	1.7133530542754152e-05
SRR964946_alt	353472	ENSG00000182165.18	ENST00000661943.1	TP53TG1	lncRNA	25	154	Novel	1	0.0077754646737889	5.7275544521116405e-05
SRR964946_alt	275879	ENSG00000182165.18	ENST00000654969.1	TP53TG1	lncRNA	39	114	Novel	1	0.0077754646737889	9.233679801350711e-05
SRR964946_alt	392388	ENSG00000281649.2	ENST00000628924.1	EBLN3P	lncRNA	1728	1881	Novel	1	0.0077754646737889	0.0001423217854898
SRR964946_alt	252118	ENSG00000228192.8	ENST00000425076.1	AL512353.1	lncRNA	2	107	Novel	1	0.0077754646737889	0.0002954440328274
SRR964946_alt	72568	ENSG00000237298.10	ENST00000419746.5	TTN-AS1	lncRNA	138	288	Novel	1	0.0077754646737889	0.0003396161027099
SRR964946_alt	295399	ENSG00000254635.6	ENST00000527986.5	WAC-AS1	lncRNA	89	371	Novel	1	0.0077754646737889	0.0003893479924375
SRR964946_alt	123129	ENSG00000188185.12	ENST00000340510.8	LINC00265	lncRNA	17	71	Novel	1	0.0077754646737889	0.0007187780772686
SRR964946_alt	317761	ENSG00000237298.10	ENST00000587568.5	TTN-AS1	lncRNA	207	408	Novel	1	0.0077754646737889	0.0007449989337004
SRR964946_alt	260947	ENSG00000260708.1	ENST00000564152.1	AL118516.1	lncRNA	71	206	Novel	1	0.0077754646737889	0.0010842963536305
SRR964946_alt	109215	ENSG00000237298.10	ENST00000419746.5	TTN-AS1	lncRNA	141	288	Novel	1	0.0077754646737889	0.0011064534074108
SRR964946_alt	59692	ENSG00000223797.6	ENST00000425156.5	ENTPD3-AS1	lncRNA	123	201	Novel	1	0.0077754646737889	0.0013431285200327
SRR964946_alt	358580	ENSG00000229043.3	ENST00000660500.1	AC091729.3	lncRNA	1968	2121	Novel	1	0.0077754646737889	0.0014998155964922
SRR964946_alt	205172	ENSG00000256073.3	ENST00000534991.3	URB1-AS1	lncRNA	93	279	Novel	1	0.0077754646737889	0.0016103985016068
SRR964946_alt	8577	ENSG00000214293.9	ENST00000659053.1	APTR	lncRNA	162	309	Novel	1	0.0077754646737889	0.0016253378053661
SRR964946_alt	70723	ENSG00000285967.1	ENST00000649921.1	NIPBL-DT	lncRNA	236	269	Novel	1	0.0077754646737889	0.0019466073414905
SRR964946_alt	72563	ENSG00000237298.10	ENST00000587568.5	TTN-AS1	lncRNA	261	408	Novel	1	0.0077754646737889	0.0019908314146105
SRR964946_alt	71675	ENSG00000229852.3	ENST00000442007.1	AC019205.1	lncRNA	132	285	Novel	1	0.0077754646737889	0.0020129025638298
SRR964946_alt	252522	ENSG00000188185.12	ENST00000340510.8	LINC00265	lncRNA	111	255	Novel	1	0.0077754646737889	0.0020438589376632
SRR964946_alt	186469	ENSG00000228192.8	ENST00000414798.1	AL512353.1	lncRNA	31	67	Novel	1	0.0077754646737889	0.0021008403361344
SRR964946_alt	327647	ENSG00000230091.6	ENST00000412298.5	TMEM254-AS1	lncRNA	131	167	Novel	1	0.0077754646737889	0.0021008403361344
SRR964946_alt	64910	ENSG00000225733.6	ENST00000430166.5	FGD5-AS1	lncRNA	175	250	Novel	1	0.0077754646737889	0.0030783243208479
SRR964946_alt	385290	ENSG00000272686.1	ENST00000607957.1	AC006333.2	lncRNA	175	448	Novel	1	0.0077754646737889	0.0033246046275805
SRR964946_alt	377998	ENSG00000229043.3	ENST00000660500.1	AC091729.3	lncRNA	1986	2121	Novel	1	0.0077754646737889	0.0033441400822422
SRR964946_alt	117036	ENSG00000237298.10	ENST00000419746.5	TTN-AS1	lncRNA	174	288	Novel	1	0.0077754646737889	0.0034191472244569
SRR964946_alt	71676	ENSG00000229852.3	ENST00000671298.1	AC019205.1	lncRNA	125	242	Novel	1	0.0077754646737889	0.0034363349298803
SRR964946_alt	311865	ENSG00000260708.1	ENST00000564152.1	AL118516.1	lncRNA	83	206	Novel	1	0.0077754646737889	0.0034682888193888
SRR964946_alt	72561	ENSG00000237298.10	ENST00000653807.1	TTN-AS1	lncRNA	138	270	Novel	1	0.0077754646737889	0.0035109610491282
SRR964946_alt	203449	ENSG00000249673.7	ENST00000507702.2	NOP14-AS1	lncRNA	136	268	Novel	1	0.0077754646737889	0.0035109610491282
SRR964946_alt	34242	ENSG00000176840.12	ENST00000588758.5	MIR7-3HG	lncRNA	4	184	Novel	1	0.0077754646737889	0.0036682815855487
SRR964946_alt	34240	ENSG00000176840.12	ENST00000658545.1	MIR7-3HG	lncRNA	62	260	Novel	1	0.0077754646737889	0.0037080508062773
SRR964946_alt	72565	ENSG00000237298.10	ENST00000592600.6	TTN-AS1	lncRNA	264	477	Novel	1	0.0077754646737889	0.0037361619603457
SRR964946_alt	335598	ENSG00000226419.8	ENST00000428411.6	SLC16A1-AS1	lncRNA	192	414	Novel	1	0.0077754646737889	0.0037512406643544
SRR964946_alt	34238	ENSG00000176840.12	ENST00000586721.6	MIR7-3HG	lncRNA	152	377	Novel	1	0.0077754646737889	0.0037560039538405
SRR964946_alt	72562	ENSG00000237298.10	ENST00000456053.5	TTN-AS1	lncRNA	332	557	Novel	1	0.0077754646737889	0.0037560039538405
SRR964946_alt	48447	ENSG00000214184.3	ENST00000440975.1	GCC2-AS1	lncRNA	1	238	Novel	1	0.0077754646737889	0.0037738730358687
SRR964946_alt	34237	ENSG00000176840.12	ENST00000591008.2	MIR7-3HG	lncRNA	152	392	Novel	1	0.0077754646737889	0.0037780660806993
SRR964946_alt	34239	ENSG00000176840.12	ENST00000663804.1	MIR7-3HG	lncRNA	152	407	Novel	1	0.0077754646737889	0.0037975761824628
SRR964946_alt	25040	ENSG00000225733.6	ENST00000430166.5	FGD5-AS1	lncRNA	133	250	Novel	1	0.0077754646737889	0.0039753353411785
SRR964946_alt	59691	ENSG00000223797.6	ENST00000668358.1	ENTPD3-AS1	lncRNA	114	186	Novel	1	0.0077754646737889	0.0039941139373552
SRR964946_alt	370036	ENSG00000259673.6	ENST00000561232.5	IQCH-AS1	lncRNA	255	522	Novel	1	0.0077754646737889	0.004614700227655
SRR964946_alt	368719	ENSG00000196696.12	ENST00000530079.5	AC009022.1	lncRNA	134	263	Novel	1	0.0077754646737889	0.0048186365817175
SRR964946_alt	19146	ENSG00000188185.12	ENST00000340510.8	LINC00265	lncRNA	114	255	Novel	1	0.0077754646737889	0.0050475086750876
SRR964946_alt	123738	ENSG00000241472.7	ENST00000466893.5	PTPRG-AS1	lncRNA	52	190	Novel	1	0.0077754646737889	0.0056490839063588
SRR964946_alt	109209	ENSG00000237298.10	ENST00000587568.5	TTN-AS1	lncRNA	264	408	Novel	1	0.0077754646737889	0.005697717015987
SRR964946_alt	85986	ENSG00000232995.7	ENST00000439699.1	AL592435.1	lncRNA	114	240	Novel	1	0.0077754646737889	0.0063405856744372
SRR964946_alt	350533	ENSG00000214293.9	ENST00000663654.1	APTR	lncRNA	22	241	Novel	1	0.0077754646737889	0.0066099876028043
SRR964946_alt	112843	ENSG00000229043.3	ENST00000660500.1	AC091729.3	lncRNA	2001	2121	Novel	1	0.0077754646737889	0.0072974385199554
SRR964946_alt	262757	ENSG00000245694.10	ENST00000657142.1	CRNDE	lncRNA	1417	1528	Novel	1	0.0077754646737889	0.0075134519579909
SRR964946_alt	20946	ENSG00000249042.6	ENST00000504300.2	AC008771.1	lncRNA	100	250	Novel	1	0.0077754646737889	0.0079926031052718
SRR964946_alt	262754	ENSG00000245694.10	ENST00000613942.2	CRNDE	lncRNA	38	209	Novel	1	0.0077754646737889	0.0083269141483091
SRR964946_alt	22997	ENSG00000269386.5	ENST00000593581.5	RAB11B-AS1	lncRNA	65	239	Novel	1	0.0077754646737889	0.0086683445123941
SRR964946_alt	368854	ENSG00000254635.6	ENST00000527986.5	WAC-AS1	lncRNA	332	371	Novel	1	0.0077754646737889	0.0086929034297454
SRR964946_alt	72458	ENSG00000247828.8	ENST00000670451.1	TMEM161B-AS1	lncRNA	12989	13037	Novel	1	0.0077754646737889	0.0093534792887243
SRR964946_alt	371645	ENSG00000267191.2	ENST00000586247.2	AC006213.3	lncRNA	121	187	Novel	1	0.0077754646737889	0.0101495726495727
SRR964946_alt	253584	ENSG00000272888.7	ENST00000554133.5	LINC01578	lncRNA	1316	1385	Novel	1	0.0077754646737889	0.0102429031314013
SRR964946_alt	73262	ENSG00000255121.2	ENST00000526453.1	AP003392.4	lncRNA	24	102	Novel	1	0.0077754646737889	0.0104807473228525
SRR964946_alt	82906	ENSG00000269609.6	ENST00000492465.2	RPARP-AS1	lncRNA	12	93	Novel	1	0.0077754646737889	0.0105485232067508
SRR964946_alt	10912	ENSG00000237037.9	ENST00000434834.5	NDUFA6-DT	lncRNA	104	194	Novel	1	0.0077754646737889	0.0107252298263531
SRR964946_alt	305738	ENSG00000228192.8	ENST00000425076.1	AL512353.1	lncRNA	11	107	Novel	1	0.0077754646737889	0.0108249346771186
SRR964946_alt	109213	ENSG00000237298.10	ENST00000587576.1	TTN-AS1	lncRNA	2	107	Novel	1	0.0077754646737889	0.0109534478466516
SRR964946_alt	345130	ENSG00000223891.6	ENST00000435163.5	OSER1-DT	lncRNA	119	227	Novel	1	0.0077754646737889	0.0109915946629043
SRR964946_alt	6075	ENSG00000284634.1	ENST00000641304.1	AC092821.3	lncRNA	1075	1198	Novel	1	0.0077754646737889	0.01115476674344
SRR964946_alt	248646	ENSG00000240498.9	ENST00000645313.2	CDKN2B-AS1	lncRNA	61	184	Novel	1	0.0077754646737889	0.01115476674344
SRR964946_alt	276223	ENSG00000224616.3	ENST00000666916.1	RTCA-AS1	lncRNA	10	133	Novel	1	0.0077754646737889	0.01115476674344
SRR964946_alt	109207	ENSG00000237298.10	ENST00000653807.1	TTN-AS1	lncRNA	141	270	Novel	1	0.0077754646737889	0.0112095363079622
SRR964946_alt	210306	ENSG00000205885.7	ENST00000541775.5	C1RL-AS1	lncRNA	322	454	Novel	1	0.0077754646737889	0.0112350753572111
SRR964946_alt	385649	ENSG00000231312.7	ENST00000662313.1	MAP4K3-DT	lncRNA	25	160	Novel	1	0.0077754646737889	0.0112594920136148
SRR964946_alt	197324	ENSG00000268584.1	ENST00000595595.1	AC073389.1	lncRNA	120	258	Novel	1	0.0077754646737889	0.0112828586422421
SRR964946_alt	181363	ENSG00000203739.4	ENST00000661267.1	AL645568.1	lncRNA	195	360	Novel	1	0.0077754646737889	0.0114552679269108
SRR964946_alt	214755	ENSG00000224023.10	ENST00000527483.5	EDRF1-DT	lncRNA	131	305	Novel	1	0.0077754646737889	0.0115009484548409
SRR964946_alt	20290	ENSG00000226419.8	ENST00000420168.2	SLC16A1-AS1	lncRNA	102	309	Novel	1	0.0077754646737889	0.0116346988712626
SRR964946_alt	109211	ENSG00000237298.10	ENST00000592600.6	TTN-AS1	lncRNA	267	477	Novel	1	0.0077754646737889	0.0116447879605747
SRR964946_alt	109208	ENSG00000237298.10	ENST00000456053.5	TTN-AS1	lncRNA	335	557	Novel	1	0.0077754646737889	0.0116824352118464
SRR964946_alt	368684	ENSG00000206417.8	ENST00000433902.2	H1FX-AS1	lncRNA	39	273	Novel	1	0.0077754646737889	0.0117162448818515
SRR964946_alt	97650	ENSG00000233849.1	ENST00000445084.1	AC022201.2	lncRNA	42	285	Novel	1	0.0077754646737889	0.0117394236594536
SRR964946_alt	47040	ENSG00000259992.1	ENST00000564489.1	AC025287.1	lncRNA	240	495	Novel	1	0.0077754646737889	0.0117677977999778
SRR964946_alt	201932	ENSG00000278610.1	ENST00000495684.2	AC093152.1	lncRNA	39	297	Novel	1	0.0077754646737889	0.0117744811932546
SRR964946_alt	79517	ENSG00000263307.1	ENST00000574364.1	AC007216.4	lncRNA	282	561	Novel	1	0.0077754646737889	0.0118172609926528
SRR964946_alt	210305	ENSG00000205885.7	ENST00000382215.3	C1RL-AS1	lncRNA	250	547	Novel	1	0.0077754646737889	0.0118491372728632
SRR964946_alt	89923	ENSG00000163364.10	ENST00000658669.1	LINC01116	lncRNA	1	76	Novel	1	0.0077754646737889	0.0118735366661282
SRR964946_alt	113053	ENSG00000172965.16	ENST00000603827.1	MIR4435-2HG	lncRNA	1396	1495	Novel	1	0.0077754646737889	0.0126378208548984
SRR964946_alt	11411	ENSG00000226688.7	ENST00000662079.1	ENTPD1-AS1	lncRNA	222	345	Novel	1	0.0077754646737889	0.0131089560461649
SRR964946_alt	319973	ENSG00000226688.7	ENST00000662079.1	ENTPD1-AS1	lncRNA	213	345	Novel	1	0.0077754646737889	0.0133869557705161
SRR964946_alt	272496	ENSG00000237523.2	ENST00000660450.1	LINC00857	lncRNA	69	213	Novel	1	0.0077754646737889	0.0133941446131128
SRR964946_alt	141632	ENSG00000239911.2	ENST00000467458.2	PRKAG2-AS1	lncRNA	403	556	Novel	1	0.0077754646737889	0.0134927023046024
SRR964946_alt	11412	ENSG00000226688.7	ENST00000666945.1	ENTPD1-AS1	lncRNA	212	374	Novel	1	0.0077754646737889	0.013580435942749
SRR964946_alt	254319	ENSG00000240498.9	ENST00000428597.6	CDKN2B-AS1	lncRNA	15	216	Novel	1	0.0077754646737889	0.0137674274299318
SRR964946_alt	123736	ENSG00000241472.7	ENST00000669571.1	PTPRG-AS1	lncRNA	100	172	Novel	1	0.0077754646737889	0.0139196313379246
SRR964946_alt	319974	ENSG00000226688.7	ENST00000666945.1	ENTPD1-AS1	lncRNA	203	374	Novel	1	0.0077754646737889	0.014123458291662
SRR964946_alt	245803	ENSG00000267191.2	ENST00000586247.2	AC006213.3	lncRNA	79	187	Novel	1	0.0077754646737889	0.0152027134545937
SRR964946_alt	57844	ENSG00000257337.7	ENST00000670565.1	AC068888.1	lncRNA	104	215	Novel	1	0.0077754646737889	0.0152727245274379
SRR964946_alt	117030	ENSG00000237298.10	ENST00000587568.5	TTN-AS1	lncRNA	297	408	Novel	1	0.0077754646737889	0.0152727245274379
SRR964946_alt	279122	ENSG00000255857.6	ENST00000664264.1	PXN-AS1	lncRNA	9	99	Novel	1	0.0077754646737889	0.0153491712351834
SRR964946_alt	249760	ENSG00000241472.7	ENST00000466893.5	PTPRG-AS1	lncRNA	67	190	Novel	1	0.0077754646737889	0.0155191228528589
SRR964946_alt	126833	ENSG00000226688.7	ENST00000444375.1	ENTPD1-AS1	lncRNA	38	230	Novel	1	0.0077754646737889	0.0163436612038868
SRR964946_alt	111746	ENSG00000283128.2	ENST00000636307.1	AC009403.2	lncRNA	274	499	Novel	1	0.0077754646737889	0.0165605628873925
SRR964946_alt	79837	ENSG00000204054.14	ENST00000665880.1	LINC00963	lncRNA	302	530	Novel	1	0.0077754646737889	0.0165771896858935
SRR964946_alt	79836	ENSG00000204054.14	ENST00000444184.6	LINC00963	lncRNA	662	893	Novel	1	0.0077754646737889	0.0165933875872664
SRR964946_alt	98820	ENSG00000233527.9	ENST00000670019.1	ZNF529-AS1	lncRNA	227	269	Novel	1	0.0077754646737889	0.0166013253304654
SRR964946_alt	253564	ENSG00000229847.9	ENST00000656309.1	EMX2OS	lncRNA	33	99	Novel	1	0.0077754646737889	0.0227133588252046
SRR964946_alt	273397	ENSG00000234456.8	ENST00000617955.5	MAGI2-AS3	lncRNA	123	207	Novel	1	0.0077754646737889	0.0243565379634923
SRR964946_alt	185326	ENSG00000286176.2	ENST00000661896.1	AC116317.1	lncRNA	115	220	Novel	1	0.0077754646737889	0.0261364448618121
SRR964946_alt	104780	ENSG00000253738.2	ENST00000522817.2	OTUD6B-AS1	lncRNA	291	324	Novel	1	0.0077754646737889	0.0264182424916573
SRR964946_alt	51882	ENSG00000239467.6	ENST00000662201.1	AC007405.3	lncRNA	56	233	Novel	1	0.0077754646737889	0.0272236819057642
SRR964946_alt	51881	ENSG00000239467.6	ENST00000662915.1	AC007405.3	lncRNA	55	250	Novel	1	0.0077754646737889	0.027369941250844
SRR964946_alt	133986	ENSG00000206195.11	ENST00000661156.1	DUXAP8	lncRNA	1068	1116	Novel	1	0.0077754646737889	0.0297610704641233
SRR964946_alt	145578	ENSG00000172965.16	ENST00000603827.1	MIR4435-2HG	lncRNA	1317	1350	Novel	1	0.0077754646737889	0.0302419354838702
SRR964946_alt	13144	ENSG00000228801.6	ENST00000520357.1	AC064807.1	lncRNA	22	61	Novel	1	0.0077754646737889	0.0312944523470839
SRR964946_alt	166911	ENSG00000226686.8	ENST00000659928.1	LINC01535	lncRNA	10	292	Novel	1	0.0077754646737889	0.0313585153735588
SRR964946_alt	107475	ENSG00000223797.6	ENST00000425156.5	ENTPD3-AS1	lncRNA	159	201	Novel	1	0.0077754646737889	0.0317073170731709
SRR964946_alt	362294	ENSG00000214870.9	ENST00000660902.1	AC004540.1	lncRNA	109	307	Novel	1	0.0077754646737889	0.0319615247120113
SRR964946_alt	204512	ENSG00000163364.10	ENST00000295549.9	LINC01116	lncRNA	345	414	Novel	1	0.0077754646737889	0.0319893743949909
SRR964946_alt	350108	ENSG00000267254.7	ENST00000655476.1	ZNF790-AS1	lncRNA	37	244	Novel	1	0.0077754646737889	0.0320630707136944
SRR964946_alt	72459	ENSG00000247828.8	ENST00000668128.1	TMEM161B-AS1	lncRNA	1354	1399	Novel	1	0.0077754646737889	0.0320648343904144
SRR964946_alt	261703	ENSG00000268575.1	ENST00000598846.1	AL031282.2	lncRNA	2876	2924	Novel	1	0.0077754646737889	0.0323774283071244
SRR964946_alt	56766	ENSG00000232445.2	ENST00000663483.1	AC006329.1	lncRNA	103	154	Novel	1	0.0077754646737889	0.0326530612244888
SRR964946_alt	101818	ENSG00000226688.7	ENST00000451364.5	ENTPD1-AS1	lncRNA	241	322	Novel	1	0.0077754646737889	0.0327415200832911
SRR964946_alt	144908	ENSG00000258553.5	ENST00000554123.1	AL157911.1	lncRNA	41	95	Novel	1	0.0077754646737889	0.0328979196903722
SRR964946_alt	32013	ENSG00000272888.7	ENST00000554133.5	LINC01578	lncRNA	1328	1385	Novel	1	0.0077754646737889	0.0331168831168832
SRR964946_alt	125022	ENSG00000239911.2	ENST00000467458.2	PRKAG2-AS1	lncRNA	499	556	Novel	1	0.0077754646737889	0.0331168831168832
SRR964946_alt	151624	ENSG00000276728.1	ENST00000612013.1	AC142472.1	lncRNA	334	427	Novel	1	0.0077754646737889	0.0332986776562724
SRR964946_alt	272798	ENSG00000268895.6	ENST00000593960.5	A1BG-AS1	lncRNA	60	153	Novel	1	0.0077754646737889	0.0332986776562724
SRR964946_alt	97037	ENSG00000267100.1	ENST00000591501.1	ILF3-DT	lncRNA	124	184	Novel	1	0.0077754646737889	0.0333138515488013
SRR964946_alt	288691	ENSG00000226445.2	ENST00000660724.1	BX322234.1	lncRNA	7	67	Novel	1	0.0077754646737889	0.0333138515488013
SRR964946_alt	336053	ENSG00000225439.3	ENST00000656407.1	BOLA3-AS1	lncRNA	145	205	Novel	1	0.0077754646737889	0.0333138515488013
SRR964946_alt	303689	ENSG00000172965.16	ENST00000603827.1	MIR4435-2HG	lncRNA	1426	1495	Novel	1	0.0077754646737889	0.0338015803336244
SRR964946_alt	326355	ENSG00000241764.4	ENST00000653575.1	AC002467.1	lncRNA	104	212	Novel	1	0.0077754646737889	0.0338202912704769
SRR964946_alt	117034	ENSG00000237298.10	ENST00000587576.1	TTN-AS1	lncRNA	35	107	Novel	1	0.0077754646737889	0.0339369550637161
SRR964946_alt	165741	ENSG00000260077.1	ENST00000567540.1	AC104794.2	lncRNA	22	94	Novel	1	0.0077754646737889	0.0339369550637161
SRR964946_alt	215502	ENSG00000235774.2	ENST00000435352.1	AC023347.1	lncRNA	145	217	Novel	1	0.0077754646737889	0.0339369550637161
SRR964946_alt	381976	ENSG00000250132.6	ENST00000503602.6	AC004803.1	lncRNA	13	88	Novel	1	0.0077754646737889	0.0340614587189944
SRR964946_alt	383137	ENSG00000287804.1	ENST00000666335.1	Z98745.2	lncRNA	70	145	Novel	1	0.0077754646737889	0.0340614587189944
SRR964946_alt	178839	ENSG00000261189.1	ENST00000561592.1	AL031058.1	lncRNA	492	612	Novel	1	0.0077754646737889	0.0341433280890757
SRR964946_alt	4382	ENSG00000245573.9	ENST00000650703.1	BDNF-AS	lncRNA	59	137	Novel	1	0.0077754646737889	0.0341763499658244
SRR964946_alt	307027	ENSG00000269609.6	ENST00000492465.2	RPARP-AS1	lncRNA	15	93	Novel	1	0.0077754646737889	0.0341763499658244
SRR964946_alt	2006	ENSG00000263072.7	ENST00000576590.2	ZNF213-AS1	lncRNA	1063	1144	Novel	1	0.0077754646737889	0.0342827004219387
SRR964946_alt	83009	ENSG00000226644.5	ENST00000447956.5	AL121899.1	lncRNA	218	299	Novel	1	0.0077754646737889	0.0342827004219387
SRR964946_alt	362290	ENSG00000214870.9	ENST00000661822.1	AC004540.1	lncRNA	9	144	Novel	1	0.0077754646737889	0.0344660786065638
SRR964946_alt	54344	ENSG00000224699.9	ENST00000662452.1	LAMTOR5-AS1	lncRNA	358	445	Novel	1	0.0077754646737889	0.0344733242134051
SRR964946_alt	4383	ENSG00000245573.9	ENST00000652133.1	BDNF-AS	lncRNA	65	155	Novel	1	0.0077754646737889	0.0345590738849173
SRR964946_alt	129892	ENSG00000229807.12	ENST00000635841.2	XIST	lncRNA	46	136	Novel	1	0.0077754646737889	0.0345590738849173
SRR964946_alt	54341	ENSG00000224699.9	ENST00000598454.5	LAMTOR5-AS1	lncRNA	58	151	Novel	1	0.0077754646737889	0.0346392737697073
SRR964946_alt	287828	ENSG00000240990.10	ENST00000650141.1	HOXA11-AS	lncRNA	43	136	Novel	1	0.0077754646737889	0.0346392737697073
SRR964946_alt	35371	ENSG00000255284.2	ENST00000530083.1	AP006621.3	lncRNA	667	763	Novel	1	0.0077754646737889	0.0347144456886899
SRR964946_alt	117028	ENSG00000237298.10	ENST00000653807.1	TTN-AS1	lncRNA	174	270	Novel	1	0.0077754646737889	0.0347144456886899
SRR964946_alt	52798	ENSG00000282057.1	ENST00000467530.5	AC092807.3	lncRNA	133	283	Novel	1	0.0077754646737889	0.034724068556923
SRR964946_alt	4384	ENSG00000245573.9	ENST00000652636.1	BDNF-AS	lncRNA	84	186	Novel	1	0.0077754646737889	0.0348514851485141
SRR964946_alt	320294	ENSG00000247828.8	ENST00000654762.1	TMEM161B-AS1	lncRNA	22	244	Novel	1	0.0077754646737889	0.0348612962471751
SRR964946_alt	217872	ENSG00000224023.10	ENST00000423178.6	EDRF1-DT	lncRNA	100	205	Novel	1	0.0077754646737889	0.0349141150112038
SRR964946_alt	100055	ENSG00000259485.2	ENST00000559321.2	LINC02253	lncRNA	260	368	Novel	1	0.0077754646737889	0.0349732557456049
SRR964946_alt	292259	ENSG00000231312.7	ENST00000668952.1	MAP4K3-DT	lncRNA	191	299	Novel	1	0.0077754646737889	0.0349732557456049
SRR964946_alt	362291	ENSG00000214870.9	ENST00000421862.2	AC004540.1	lncRNA	346	520	Novel	1	0.0077754646737889	0.035044066468276
SRR964946_alt	82907	ENSG00000197180.2	ENST00000360656.2	AC244090.1	lncRNA	185	302	Novel	1	0.0077754646737889	0.0351324337831074
SRR964946_alt	92679	ENSG00000205885.7	ENST00000541775.5	C1RL-AS1	lncRNA	337	454	Novel	1	0.0077754646737889	0.0351324337831074
SRR964946_alt	145785	ENSG00000237188.5	ENST00000651151.1	AC242426.2	lncRNA	44	161	Novel	1	0.0077754646737889	0.0351324337831074
SRR964946_alt	80402	ENSG00000238058.2	ENST00000651515.1	AL355574.1	lncRNA	11	131	Novel	1	0.0077754646737889	0.0351801737644194
SRR964946_alt	50149	ENSG00000231312.7	ENST00000443038.1	MAP4K3-DT	lncRNA	110	233	Novel	1	0.0077754646737889	0.0352255791898109
SRR964946_alt	54342	ENSG00000224699.9	ENST00000608499.5	LAMTOR5-AS1	lncRNA	33	159	Novel	1	0.0077754646737889	0.0352688172043042
SRR964946_alt	260259	ENSG00000249673.7	ENST00000507702.2	NOP14-AS1	lncRNA	142	268	Novel	1	0.0077754646737889	0.0352688172043042
SRR964946_alt	255879	ENSG00000255517.6	ENST00000525142.1	AP002748.3	lncRNA	68	278	Novel	1	0.0077754646737889	0.0353865886569059
SRR964946_alt	362293	ENSG00000214870.9	ENST00000653226.1	AC004540.1	lncRNA	0	210	Novel	1	0.0077754646737889	0.0353865886569059
SRR964946_alt	255878	ENSG00000255517.6	ENST00000527274.2	AP002748.3	lncRNA	66	285	Novel	1	0.0077754646737889	0.0354545823000001
